Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
43,43,18:30,18:45,18:45,-0.0,0.0,0,-0.0,225.7418934332736,225.7418934332736,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,11.072499999999998,11.072499999999998,0.0,0.0,0.0,11.147499999999999,11.147499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
44,44,18:45,19:00,19:00,-0.0,8.0,0,-8.0,225.7418934332736,223.63663027537885,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,8.0,0.0,8.0,11.072499999999998,12.972499999999998,0.0,0.0,0.0,11.147499999999999,11.147499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
45,45,19:00,19:15,19:15,-0.0,7.378947368421061,0,-7.378947368421061,223.63663027537885,221.6948020205312,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,12.972499999999998,12.972499999999998,7.378947368421061,0.0,7.378947368421061,11.147499999999999,12.9,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
46,46,19:15,19:30,19:30,-0.0,8.0,0,-8.0,221.6948020205312,219.58953886263646,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,12.972499999999998,12.972499999999998,8.0,0.0,8.0,12.9,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
47,47,19:30,19:45,19:45,-0.0,7.6947368421052715,0,-7.6947368421052715,219.58953886263646,217.56460811471402,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,7.6947368421052715,0.0,7.6947368421052715,12.972499999999998,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
48,48,19:45,20:00,20:00,-0.0,0.0,0,-0.0,217.56460811471402,217.56460811471402,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
49,49,20:00,20:15,20:15,-0.0,0.0,0,-0.0,217.56460811471402,217.56460811471402,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
50,50,20:15,20:30,20:30,-0.0,0.0,0,-0.0,217.56460811471402,217.56460811471402,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
51,51,20:30,20:45,20:45,-0.0,0.0,0,-0.0,217.56460811471402,217.56460811471402,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
52,52,20:45,21:00,21:00,-0.0,0.0,0,-0.0,217.56460811471402,217.56460811471402,1.0,1.0,0.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
53,53,21:00,21:15,21:15,3.103865252180475,0.0,0,3.103865252180475,217.56460811471402,218.3017761121068,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
54,54,21:15,21:30,21:30,3.103865252180475,0.0,0,3.103865252180475,218.3017761121068,219.03894410949968,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
55,55,21:30,21:45,21:45,3.103865252180475,0.0,0,3.103865252180475,219.03894410949968,219.77611210689255,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
56,56,21:45,22:00,22:00,3.103865252180475,0.0,0,3.103865252180475,219.77611210689255,220.51328010428543,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
